province_id	province_name	alonhadat	batdongsan	nhatot	guland	mogi	total
21	Phú Thọ	7464	Tu Vũ	0	5	0	0	0	5
21	Phú Thọ	7477	Nông Trang	0	4	1	0	0	5
21	Phú Thọ	7480	Việt Trì	0	6	0	0	0	6
21	Phú Thọ	7483	Thanh Miếu	0	2	0	0	0	2
21	Phú Thọ	7489	Vân Phú	0	1	0	0	0	1
21	Phú Thọ	7494	Minh Hòa	0	1	0	0	0	1
21	Phú Thọ	20983	Tam Đảo	0	7	0	0	0	7
21	Phú Thọ	21186	Cẩm Khê	0	2	0	0	0	2
21	Phú Thọ	21202	Thanh Thủy	0	4	1	0	0	5
21	Phú Thọ	21237	Đà Bắc	0	3	0	0	0	3
21	Phú Thọ	21269	Kim Bôi	0	2	0	0	0	2
21	Phú Thọ	21270	Hợp Kim	0	4	0	0	0	4
21	Phú Thọ	21412	Thịnh Minh	0	1	0	0	0	1
23	Ninh Bình	3589	Liêm Tuyền	0	1	0	0	0	1
23	Ninh Bình	3604	Duy Tiên	0	4	0	0	0	4
23	Ninh Bình	3606	Đồng Văn	0	8	0	0	0	8
23	Ninh Bình	3610	Duy Hà	0	2	0	0	0	2
23	Ninh Bình	3629	Lê Hồ	0	1	0	0	0	1
23	Ninh Bình	3630	Lý Thường Kiệt	0	1	0	0	0	1
23	Ninh Bình	3643	Bắc Lý	0	4	0	0	0	4
23	Ninh Bình	3670	Hà Nam	0	126	0	0	0	126
23	Ninh Bình	3676	Phù Vân	0	1	0	0	0	1
23	Ninh Bình	3699	Châu Sơn	0	3	0	0	0	3
23	Ninh Bình	6340	Giao Bình	0	3	0	0	0	3
23	Ninh Bình	6344	Giao Ninh	0	10	0	0	0	10
23	Ninh Bình	6346	Hải An	0	1	0	0	0	1
23	Ninh Bình	6377	Hải Xuân	0	11	0	0	0	11
23	Ninh Bình	6378	Hải Thịnh	0	9	0	0	0	9
23	Ninh Bình	6405	Nam Định	0	2	0	0	0	2
23	Ninh Bình	6412	Trường Thi	0	2	0	0	0	2
23	Ninh Bình	7058	Tây Hoa Lư	1	0	0	0	0	1
23	Ninh Bình	7062	Hoa Lư	30	2	0	0	0	32
23	Ninh Bình	7101	Gia Tường	1	0	0	0	0	1
23	Ninh Bình	7106	Phú Long	1	0	0	0	0	1
23	Ninh Bình	7109	Quỳnh Lưu	0	1	0	0	0	1
23	Ninh Bình	7127	Nam Hoa Lư	8	3	0	0	0	11
23	Ninh Bình	7128	Đông Hoa Lư	6	0	0	0	0	6
23	Ninh Bình	7135	Tam Điệp	1	0	0	0	0	1
23	Ninh Bình	7141	Trung Sơn	0	1	0	0	0	1
23	Ninh Bình	7150	Khánh Hội	0	1	0	0	0	1
23	Ninh Bình	7154	Khánh Nhạc	1	0	0	0	0	1
23	Ninh Bình	7158	Khánh Thiện	1	0	0	0	0	1
23	Ninh Bình	7161	Khánh Trung	0	0	1	0	0	1
23	Ninh Bình	7163	Yên Khánh	3	0	0	0	0	3
23	Ninh Bình	7178	Yên Thắng	3	0	0	0	0	3
23	Ninh Bình	7180	Yên Mô	1	0	0	0	0	1
23	Ninh Bình	7185	Gia Viễn	2	0	0	0	0	2
23	Ninh Bình	7186	Gia Hưng	1	0	0	0	0	1
23	Ninh Bình	7201	Gia Vân	1	0	0	0	0	1
23	Ninh Bình	21006	Nam Lý	0	1	0	0	0	1
23	Ninh Bình	21016	Tân Thanh	0	1	0	0	0	1
24	Nghệ An	6725	Kim Liên	0	1	0	0	0	1
24	Nghệ An	6755	Trung Lộc	0	2	0	0	0	2
24	Nghệ An	6970	Trường Vinh	0	15	1	0	0	16
24	Nghệ An	6971	Thành Vinh	0	15	2	0	0	17
24	Nghệ An	6974	Vinh Phú	0	5	0	0	0	5
24	Nghệ An	6978	Vinh Hưng	0	5	0	0	0	5
24	Nghệ An	6981	Vinh Lộc	0	2	0	0	0	2
24	Nghệ An	7037	Thái Hòa	0	1	0	0	0	1
24	Nghệ An	21121	Hưng Nguyên	0	2	0	0	0	2
27	Lào Cai	1605	Yên Bái	0	1	0	0	0	1
27	Lào Cai	1617	Văn Phú	0	2	0	0	0	2
27	Lào Cai	5694	Cam Đường	0	6	4	0	0	10
27	Lào Cai	5701	Lào Cai	0	1	1	0	0	2
27	Lào Cai	5734	Tả Phìn	0	3	0	0	0	3
27	Lào Cai	5735	Tả Van	0	3	0	0	0	3
28	Lạng Sơn	5961	Thiện Thuật	0	1	0	0	0	1
29	Lâm Đồng	2013	Hải Ninh	0	0	0	17	0	17
29	Lâm Đồng	2014	Hòa Thắng	0	4	0	158	0	162
29	Lâm Đồng	2016	Hồng Thái	0	2	0	42	0	44
29	Lâm Đồng	2017	Lương Sơn	0	1	0	49	0	50
29	Lâm Đồng	2022	Phan Sơn	0	0	0	15	0	15
29	Lâm Đồng	2026	Sông Lũy	0	1	0	52	0	53
29	Lâm Đồng	2027	Nam Thành	0	0	0	5	0	5
29	Lâm Đồng	2030	Hoài Đức	0	0	0	11	0	11
29	Lâm Đồng	2035	Trà Tân	0	3	0	11	0	14
29	Lâm Đồng	2036	Đức Linh	0	2	0	7	0	9
29	Lâm Đồng	2038	Sơn Mỹ	0	2	0	42	0	44
29	Lâm Đồng	2041	Hàm Tân	0	2	0	121	0	123
29	Lâm Đồng	2042	Tân Minh	0	2	0	39	0	41
29	Lâm Đồng	2048	Đông Giang	0	0	0	1	0	1
29	Lâm Đồng	2053	Hàm Liêm	0	1	0	85	0	86
29	Lâm Đồng	2054	Hàm Thuận Bắc	0	0	0	46	0	46
29	Lâm Đồng	2055	Hàm Thắng	0	2	0	105	0	107
29	Lâm Đồng	2062	Hàm Thuận	0	0	0	88	0	88
29	Lâm Đồng	2065	Hàm Kiệm	0	8	0	38	0	46
29	Lâm Đồng	2067	Tuyên Quang	0	1	0	39	0	40
29	Lâm Đồng	2068	Hàm Thạnh	0	0	0	16	0	16
29	Lâm Đồng	2071	Tân Lập	0	0	0	36	0	36
29	Lâm Đồng	2072	Tân Thành	0	1	0	45	0	46
29	Lâm Đồng	2074	Hàm Thuận Nam	0	0	0	24	0	24
29	Lâm Đồng	2083	Mũi Né	0	24	0	275	0	299
29	Lâm Đồng	2086	Bình Thuận	0	1	0	63	0	64
29	Lâm Đồng	2087	Phú Thủy	0	17	0	127	0	144
29	Lâm Đồng	2088	Phan Thiết	0	1	0	21	0	22
29	Lâm Đồng	2092	Tiến Thành	0	14	0	72	0	86
29	Lâm Đồng	2094	Phú Quý	0	3	0	0	0	3
29	Lâm Đồng	2098	Đồng Kho	0	0	0	4	0	4
29	Lâm Đồng	2107	Tánh Linh	0	1	0	7	0	8
29	Lâm Đồng	2109	Nghị Đức	0	0	0	1	0	1
29	Lâm Đồng	2110	Suối Kiết	0	0	0	12	0	12
29	Lâm Đồng	2115	Liên Hương	0	0	0	40	0	40
29	Lâm Đồng	2116	Tuy Phong	0	0	0	6	0	6
29	Lâm Đồng	2117	Phan Rí Cửa	0	2	0	16	0	18
29	Lâm Đồng	2121	Vĩnh Hảo	0	0	0	5	0	5
29	Lâm Đồng	2125	Phước Hội	0	2	0	51	0	53
29	Lâm Đồng	2126	La Gi	0	6	0	35	0	41
29	Lâm Đồng	2127	Tân Hải	0	7	0	33	0	40
29	Lâm Đồng	5785	Bảo Lâm 2	0	5	1	213	0	219
29	Lâm Đồng	5787	Bảo Lâm 5	0	1	0	12	0	13
29	Lâm Đồng	5792	Bảo Lâm 4	0	0	0	12	0	12
29	Lâm Đồng	5795	Bảo Lâm 3	0	5	3	120	0	128
29	Lâm Đồng	5797	B’Lao	0	2	3	41	0	46
29	Lâm Đồng	5805	3 Bảo Lộc	0	4	5	210	0	219
29	Lâm Đồng	5806	2 Bảo Lộc	0	11	3	476	1	491
29	Lâm Đồng	5810	Cát Tiên 3	0	0	0	8	0	8
29	Lâm Đồng	5822	Xuân Trường - Đà Lạt	0	4	1	281	1	287
29	Lâm Đồng	5826	Cam Ly - Đà Lạt	0	11	4	287	0	302
29	Lâm Đồng	5828	Lang Biang - Đà Lạt	0	16	3	366	1	386
29	Lâm Đồng	5830	Lâm Viên - Đà Lạt	0	22	11	592	0	625
29	Lâm Đồng	5841	Đạ Tẻh 2	0	0	0	15	0	15
29	Lâm Đồng	5842	Đạ Tẻh 3	0	0	1	17	0	18
29	Lâm Đồng	5844	Đạ Huoai 2	0	0	0	10	0	10
29	Lâm Đồng	5845	Đạ Huoai	0	1	2	27	0	30
29	Lâm Đồng	5848	Đạ Huoai 3	0	1	0	8	0	9
29	Lâm Đồng	5852	Bảo Thuận	0	3	0	30	0	33
29	Lâm Đồng	5859	Hòa Bắc	0	0	0	67	0	67
29	Lâm Đồng	5861	Hòa Ninh	0	2	0	219	0	221
29	Lâm Đồng	5865	Gia Hiệp	0	0	0	10	0	10
29	Lâm Đồng	5869	Đinh Trang Thượng	0	1	0	31	0	32
29	Lâm Đồng	5871	D’Ran	0	1	0	13	0	14
29	Lâm Đồng	5872	Ka Đô	0	1	0	4	0	5
29	Lâm Đồng	5877	Quảng Lập	0	0	1	3	0	4
29	Lâm Đồng	5878	Đơn Dương	0	1	0	76	0	77
29	Lâm Đồng	5884	Hiệp Thạnh	0	4	2	185	0	191
29	Lâm Đồng	5886	Đức Trọng	0	14	3	253	0	270
29	Lâm Đồng	5888	Ninh Gia	0	2	0	40	0	42
29	Lâm Đồng	5891	Tà Hine	0	0	0	23	0	23
29	Lâm Đồng	5892	Tà Năng	0	0	0	1	0	1
29	Lâm Đồng	5893	Tân Hội	0	0	0	84	0	84
29	Lâm Đồng	5895	Lạc Dương	0	1	0	58	0	59
29	Lâm Đồng	5902	Đinh Văn Lâm Hà	0	3	0	69	0	72
29	Lâm Đồng	5908	Nam Ban Lâm Hà	0	19	6	360	0	385
29	Lâm Đồng	5909	Nam Hà Lâm Hà	0	3	1	60	0	64
29	Lâm Đồng	5911	Phú Sơn Lâm Hà	0	1	0	19	0	20
29	Lâm Đồng	5912	Phúc Thọ Lâm Hà	0	2	2	63	0	67
29	Lâm Đồng	5913	Tân Hà Lâm Hà	0	2	1	70	0	73
29	Lâm Đồng	10844	Nam Gia Nghĩa	0	1	0	9	0	10
29	Lâm Đồng	10847	Đông Gia Nghĩa	0	0	0	11	0	11
29	Lâm Đồng	10850	Bắc Gia Nghĩa	0	0	0	22	0	22
29	Lâm Đồng	10863	Đắk Wil	0	0	0	1	0	1
29	Lâm Đồng	10865	Nam Dong	0	0	0	15	0	15
29	Lâm Đồng	10867	Cư Jút	0	0	0	16	0	16
29	Lâm Đồng	10872	Tà Đùng	0	2	0	2	0	4
29	Lâm Đồng	10877	Quảng Hòa	0	0	0	3	0	3
29	Lâm Đồng	10878	Quảng Khê	0	0	0	1	0	1
29	Lâm Đồng	10879	Quảng Sơn	0	0	0	4	0	4
29	Lâm Đồng	10883	Đắk Mil	0	0	0	38	0	38
29	Lâm Đồng	10887	Đắk Sắk	0	0	0	39	0	39
29	Lâm Đồng	10902	Đức Lập	0	0	0	7	0	7
29	Lâm Đồng	10903	Thuận An	0	0	0	2	0	2
29	Lâm Đồng	10910	Nhân Cơ	0	0	0	12	0	12
29	Lâm Đồng	10915	Quảng Tín	0	0	0	29	0	29
29	Lâm Đồng	10919	Kiến Đức	0	1	0	6	0	7
29	Lâm Đồng	10921	Đắk Song	0	0	0	3	0	3
29	Lâm Đồng	10938	Đức An	0	0	0	17	0	17
29	Lâm Đồng	10940	Thuận Hạnh	0	0	0	4	0	4
29	Lâm Đồng	10941	Trường Xuân	0	3	0	11	0	14
29	Lâm Đồng	10957	Nam Đà	0	0	0	7	0	7
29	Lâm Đồng	10959	Nâm Nung	0	0	0	5	0	5
29	Lâm Đồng	10962	Quảng Phú	0	0	0	1	0	1
29	Lâm Đồng	10967	Krông Nô	0	0	0	9	0	9
29	Lâm Đồng	10968	Tuy Đức	0	0	0	12	0	12
29	Lâm Đồng	10972	Quảng Tân	0	0	0	2	0	2
29	Lâm Đồng	10973	Quảng Trực	0	0	0	2	0	2
29	Lâm Đồng	20038	1 Bảo Lộc	0	4	1	129	0	134
29	Lâm Đồng	20536	Xuân Hương - Đà Lạt	0	62	22	849	1	934
29	Lâm Đồng	20537	Bảo Lâm 1	0	2	2	113	0	117
29	Lâm Đồng	20538	Cát Tiên	0	0	1	2	0	3
29	Lâm Đồng	20539	Cát Tiên 2	0	0	0	4	0	4
29	Lâm Đồng	20540	Di Linh	0	1	1	94	0	96
29	Lâm Đồng	20542	Đạ Tẻh	0	1	0	50	0	51
29	Lâm Đồng	20547	Đam Rông 4	0	0	0	1	0	1
29	Lâm Đồng	20548	Đam Rông 2	0	0	0	1	0	1
29	Lâm Đồng	20549	Đam Rông 1	0	0	0	1	0	1
29	Lâm Đồng	20744	Bắc Bình	0	2	0	27	0	29
29	Lâm Đồng	20748	Hồng Sơn	0	0	0	57	0	57
33	Khánh Hòa	3329	Cam Lâm	0	8	0	309	0	317
33	Khánh Hòa	3335	Cam An	0	5	0	132	0	137
33	Khánh Hòa	3338	Cam Hiệp	0	12	0	292	0	304
33	Khánh Hòa	5260	Nam Nha Trang	0	333	27	3270	0	3630
33	Khánh Hòa	5261	Nha Trang	0	120	12	1203	0	1335
33	Khánh Hòa	5267	Vạn Thắng	0	4	0	115	0	119
33	Khánh Hòa	5276	Bắc Nha Trang	0	201	13	2337	2	2553
33	Khánh Hòa	5280	Tây Nha Trang	0	109	16	1321	1	1447
33	Khánh Hòa	5283	Nam Khánh Vĩnh	0	0	0	11	0	11
33	Khánh Hòa	5286	Bắc Khánh Vĩnh	0	5	0	59	0	64
33	Khánh Hòa	5288	Tây Khánh Vĩnh	0	4	0	26	0	30
33	Khánh Hòa	5292	Trung Khánh Vĩnh	0	0	0	40	0	40
33	Khánh Hòa	5297	Diên Điền	0	14	3	153	0	170
33	Khánh Hòa	5299	Diên Lâm	0	2	0	66	0	68
33	Khánh Hòa	5302	Diên Thọ	0	5	0	174	0	179
33	Khánh Hòa	5305	Suối Hiệp	0	10	0	198	0	208
33	Khánh Hòa	5308	Tân Định	0	2	1	448	0	451
33	Khánh Hòa	5318	Hòa Thắng	0	5	0	202	0	207
33	Khánh Hòa	5319	Ninh Hòa	0	4	0	469	0	473
33	Khánh Hòa	5320	Đông Ninh Hòa	0	3	0	259	0	262
33	Khánh Hòa	5324	Nam Ninh Hòa	0	3	0	203	0	206
33	Khánh Hòa	5325	Tây Ninh Hòa	0	5	0	149	0	154
33	Khánh Hòa	5326	Hòa Trí	0	2	1	130	0	133
33	Khánh Hòa	5327	Bắc Ninh Hòa	0	2	0	455	0	457
33	Khánh Hòa	5334	Đông Khánh Sơn	0	1	0	4	0	5
33	Khánh Hòa	5339	Khánh Sơn	0	0	0	2	0	2
33	Khánh Hòa	5340	Ba Ngòi	0	3	0	24	0	27
33	Khánh Hòa	5344	Cam Linh	0	0	0	25	0	25
33	Khánh Hòa	5350	Cam Ranh	0	1	0	28	0	29
33	Khánh Hòa	5352	Bắc Cam Ranh	0	12	1	328	0	341
33	Khánh Hòa	5354	Nam Cam Ranh	0	1	0	49	0	50
33	Khánh Hòa	5358	Đại Lãnh	0	7	1	49	0	57
33	Khánh Hòa	5360	Vạn Ninh	0	6	4	86	0	96
33	Khánh Hòa	5361	Vạn Hưng	0	8	0	61	0	69
33	Khánh Hòa	5362	Tu Bông	0	4	0	66	0	70
33	Khánh Hòa	7225	Công Hải	0	2	0	5	0	7
33	Khánh Hòa	7227	Ninh Chử	0	6	0	16	0	22
33	Khánh Hòa	7228	Thuận Bắc	0	0	0	5	0	5
33	Khánh Hòa	7232	Ninh Hải	0	0	0	18	0	18
33	Khánh Hòa	7235	Vĩnh Hải	0	0	0	549	0	549
33	Khánh Hòa	7236	Xuân Hải	0	0	0	6	0	6
33	Khánh Hòa	7238	Ninh Phước	0	1	0	15	0	16
33	Khánh Hòa	7240	Phước Hậu	0	0	0	3	0	3
33	Khánh Hòa	7241	Phước Hữu	0	0	0	6	0	6
33	Khánh Hòa	7246	Anh Dũng	0	0	0	2	0	2
33	Khánh Hòa	7248	Lâm Sơn	0	0	0	2	0	2
33	Khánh Hòa	7250	Mỹ Sơn	0	1	0	8	0	9
33	Khánh Hòa	7253	Ninh Sơn	0	0	0	3	0	3
33	Khánh Hòa	7254	Bảo An	0	1	0	14	0	15
33	Khánh Hòa	7257	Đô Vinh	0	0	0	4	0	4
33	Khánh Hòa	7258	Đông Hải	0	18	0	60	0	78
33	Khánh Hòa	7259	Phan Rang	0	1	0	25	0	26
33	Khánh Hòa	20464	Suối Dầu	0	6	0	155	0	161
33	Khánh Hòa	20750	Bác Ái Tây	0	0	0	18	0	18
33	Khánh Hòa	20751	Bác Ái	0	1	1	11	0	13
33	Khánh Hòa	20755	Bác Ái Đông	0	0	0	1	0	1
33	Khánh Hòa	20761	Cà Ná	0	2	0	19	0	21
33	Khánh Hòa	20764	Phước Dinh	0	1	0	25	0	26
33	Khánh Hòa	20765	Phước Hà	0	0	0	32	0	32
33	Khánh Hòa	20767	Thuận Nam	0	1	0	7	0	8
33	Khánh Hòa	21461	Trường Sa	0	1	0	5	0	6
33	Khánh Hòa	21462	Khánh Vĩnh	0	7	0	111	0	118
33	Khánh Hòa	21464	Diên Khánh	0	28	1	423	0	452
33	Khánh Hòa	21467	Diên Lạc	0	10	1	171	0	182
34	Hưng Yên	5091	Phạm Ngũ Lão	0	1	0	0	0	1
34	Hưng Yên	5101	Nguyễn Trãi	0	2	0	0	0	2
34	Hưng Yên	5109	Xuân Trúc	0	3	0	0	0	3
34	Hưng Yên	5113	Hồng Châu	0	1	0	0	0	1
34	Hưng Yên	5115	Sơn Nam	0	1	0	0	0	1
34	Hưng Yên	5117	Phố Hiến	0	2	0	0	0	2
34	Hưng Yên	5122	Triệu Việt Vương	0	5	0	0	0	5
34	Hưng Yên	5145	Việt Tiến	0	1	0	0	0	1
34	Hưng Yên	5154	Tiên Hoa	0	1	0	0	0	1
34	Hưng Yên	5168	Mễ Sở	0	10	0	0	0	10
34	Hưng Yên	5169	Nghĩa Trụ	0	306	5	0	0	311
34	Hưng Yên	5170	Phụng Công	0	186	1	0	0	187
34	Hưng Yên	5175	Lạc Đạo	0	1	0	0	0	1
34	Hưng Yên	5178	Đại Đồng	0	1	0	0	0	1
34	Hưng Yên	5182	Như Quỳnh	0	23	0	0	0	23
34	Hưng Yên	5188	Hoàn Long	0	11	0	0	0	11
34	Hưng Yên	5189	Nguyễn Văn Linh	0	5	0	0	0	5
34	Hưng Yên	5196	Việt Yên	0	5	0	0	0	5
34	Hưng Yên	5206	Đức Hợp	0	1	0	0	0	1
34	Hưng Yên	5224	Mỹ Hào	0	18	0	0	0	18
34	Hưng Yên	5227	Thượng Hồng	0	10	0	0	0	10
34	Hưng Yên	5230	Đường Hào	0	5	0	0	0	5
34	Hưng Yên	5243	Quang Hưng	0	1	0	0	0	1
34	Hưng Yên	5245	Tiên Tiến	0	1	0	0	0	1
34	Hưng Yên	5247	Tống Trân	0	5	0	0	0	5
34	Hưng Yên	9630	Đông Hưng	0	3	0	0	0	3
34	Hưng Yên	9678	Long Hưng	0	1	0	0	0	1
34	Hưng Yên	9728	Trần Lãm	0	1	0	0	0	1
34	Hưng Yên	9764	Ngọc Lâm	0	1	0	0	0	1
34	Hưng Yên	9781	Thái Bình	0	4	0	0	0	4
34	Hưng Yên	9788	Vũ Phúc	0	2	0	0	0	2
34	Hưng Yên	9823	Thái Thụy	0	1	0	0	0	1
34	Hưng Yên	9835	Bắc Thụy Anh	0	1	0	0	0	1
34	Hưng Yên	9844	Đồng Châu	0	1	0	0	0	1
34	Hưng Yên	9863	Ái Quốc	0	3	0	0	0	3
34	Hưng Yên	9870	Tiền Hải	0	1	0	0	0	1
34	Hưng Yên	21018	Ân Thi	0	2	0	0	0	2
34	Hưng Yên	21019	Khoái Châu	0	2	0	0	0	2
34	Hưng Yên	21020	Lương Bằng	0	4	0	0	0	4
34	Hưng Yên	21025	Văn Giang	0	45	0	0	0	45
38	Hà Tĩnh	3948	Đức Đồng	0	0	1	0	0	1
38	Hà Tĩnh	3987	Trần Phú	0	1	0	0	0	1
38	Hà Tĩnh	3997	Hà Linh	0	1	0	0	0	1
38	Hà Tĩnh	4081	Cổ Đạm	0	1	0	0	0	1
38	Hà Tĩnh	21213	Đức Thọ	0	1	1	0	0	2
38	Hà Tĩnh	21254	Toàn Lưu	0	1	1	0	0	2
41	Gia Lai	2150	Bình Định	0	3	0	0	0	3
41	Gia Lai	2192	Hoài Nhơn	0	1	0	0	0	1
41	Gia Lai	2205	Xuân An	0	1	0	0	0	1
41	Gia Lai	2207	Đề Gi	0	2	0	0	0	2
41	Gia Lai	2211	Cát Tiến	0	3	0	0	0	3
41	Gia Lai	2235	Quy Nhơn Nam	0	16	0	0	0	16
41	Gia Lai	2244	Quy Nhơn Đông	0	8	0	0	0	8
41	Gia Lai	2247	Quy Nhơn Bắc	0	2	0	0	0	2
41	Gia Lai	2252	Quy Nhơn	0	14	0	0	0	14
41	Gia Lai	2286	Canh Vinh	0	7	0	0	0	7
41	Gia Lai	3397	Ia Pia	0	0	1	0	0	1
41	Gia Lai	3469	Ia Hrung	0	0	0	0	1	1
41	Gia Lai	3470	Ia Grai	0	0	1	0	0	1
41	Gia Lai	3490	An Phú	0	0	1	0	2	3
41	Gia Lai	3491	Biển Hồ	0	1	1	0	0	2
41	Gia Lai	3496	Diên Hồng	0	0	5	0	0	5
41	Gia Lai	3498	Gào	0	1	0	0	0	1
41	Gia Lai	3500	Hội Phú	0	3	0	0	0	3
41	Gia Lai	3501	Pleiku	0	0	2	0	2	4
41	Gia Lai	3507	Thống Nhất	0	0	5	0	0	5
41	Gia Lai	20093	Đak Đoa	0	1	1	0	0	2
41	Gia Lai	20898	Chư Pưh	0	0	2	0	0	2
41	Gia Lai	20919	Mang Yang	0	0	1	0	0	1
41	Gia Lai	20927	Ia Băng	0	0	1	0	0	1
41	Gia Lai	20935	Đak Pơ	0	1	0	0	0	1
41	Gia Lai	21443	Tuy Phước	0	3	0	0	0	3
42	Đồng Tháp	10310	Châu Thành	0	1	0	0	0	1
42	Đồng Tháp	10311	Long Định	0	1	0	0	0	1
42	Đồng Tháp	10312	Long Hưng	0	1	0	0	0	1
42	Đồng Tháp	10335	Mỹ Tịnh An	0	1	0	0	0	1
42	Đồng Tháp	10345	Sơn Qui	0	3	0	0	0	3
42	Đồng Tháp	10348	Gò Công	0	3	0	0	0	3
42	Đồng Tháp	10350	Long Thuận	0	1	0	0	0	1
42	Đồng Tháp	10360	Gia Thuận	0	3	0	0	0	3
42	Đồng Tháp	10363	Tân Điền	0	1	0	0	0	1
42	Đồng Tháp	10364	Tân Đông	0	1	0	0	0	1
42	Đồng Tháp	10371	Phú Thành	0	2	0	0	0	2
42	Đồng Tháp	10373	Đồng Sơn	0	1	0	0	0	1
42	Đồng Tháp	10381	Đạo Thạnh	0	3	0	0	0	3
42	Đồng Tháp	10382	Mỹ Phong	0	3	0	0	0	3
42	Đồng Tháp	10387	Trung An	0	2	0	0	0	2
42	Đồng Tháp	10397	Hưng Thạnh	0	1	0	0	0	1
42	Đồng Tháp	10913	Tân Phú Đông	0	1	0	0	0	1
42	Đồng Tháp	10918	Tân Thới	0	4	0	0	0	4
42	Đồng Tháp	10994	Mỹ Ngãi	0	0	1	0	0	1
42	Đồng Tháp	10998	Cao Lãnh	0	0	3	0	0	3
42	Đồng Tháp	11016	Tân Nhuận Đông	0	0	1	0	0	1
42	Đồng Tháp	11038	Hòa Long	0	0	1	0	0	1
42	Đồng Tháp	11042	Phong Hòa	0	0	1	0	0	1
42	Đồng Tháp	11055	Mỹ An Hưng	0	1	0	0	0	1
42	Đồng Tháp	11082	Bình Thành	0	0	1	0	0	1
42	Đồng Tháp	11092	Đốc Binh Kiều	0	0	1	0	0	1
42	Đồng Tháp	11097	Tháp Mười	0	0	1	0	0	1
42	Đồng Tháp	11108	Sa Đéc	0	1	2	0	0	3
42	Đồng Tháp	20579	Chợ Gạo	0	1	0	0	0	1
42	Đồng Tháp	20580	Tân Hòa	0	1	0	0	0	1
42	Đồng Tháp	20581	Vĩnh Bình	0	1	0	0	0	1
42	Đồng Tháp	20641	Lấp Vò	0	1	1	0	0	2
43	Đồng Nai	1116	Trấn Biên	0	67	63	2152	10	2292
43	Đồng Nai	1120	Long Bình	0	15	34	323	0	372
43	Đồng Nai	1124	Tam Hiệp	0	19	30	480	0	529
43	Đồng Nai	1132	Biên Hòa	0	46	48	1078	3	1175
43	Đồng Nai	1134	Trảng Dài	0	23	18	554	0	595
43	Đồng Nai	1137	La Ngà	0	8	4	132	0	144
43	Đồng Nai	1140	Phú Hòa	0	0	1	32	1	34
43	Đồng Nai	1144	Thống Nhất	0	2	0	49	0	51
43	Đồng Nai	1146	Thanh Sơn	0	1	0	3	0	4
43	Đồng Nai	1149	Bảo Vinh	0	4	7	60	0	71
43	Đồng Nai	1152	Bình Lộc	0	15	12	131	0	158
43	Đồng Nai	1153	Hàng Gòn	0	2	9	59	0	70
43	Đồng Nai	1155	Long Khánh	0	7	4	94	0	105
43	Đồng Nai	1158	Xuân Lập	0	2	2	43	0	47
43	Đồng Nai	1162	An Phước	0	29	8	923	0	960
43	Đồng Nai	1170	Phước Thái	0	7	1	161	0	169
43	Đồng Nai	1175	Đại Phước	0	48	12	874	1	935
43	Đồng Nai	1183	Phước An	0	51	13	730	1	795
43	Đồng Nai	1185	Nhơn Trạch	0	55	19	502	0	576
43	Đồng Nai	1187	Đak Lua	0	0	0	12	0	12
43	Đồng Nai	1188	Nam Cát Tiên	0	1	1	10	0	12
43	Đồng Nai	1191	Phú Lâm	0	0	0	3	0	3
43	Đồng Nai	1196	Tà Lài	0	0	0	14	0	14
43	Đồng Nai	1200	Gia Kiệm	0	2	0	48	0	50
43	Đồng Nai	1212	Phú Lý	0	0	1	19	0	20
43	Đồng Nai	1213	Tân An	0	1	0	89	0	90
43	Đồng Nai	1216	Trị An	0	3	8	58	0	69
43	Đồng Nai	1220	Xuân Lộc	0	6	4	154	0	164
43	Đồng Nai	1223	Xuân Bắc	0	0	0	28	0	28
43	Đồng Nai	1224	Xuân Định	0	3	0	29	0	32
43	Đồng Nai	1227	Xuân Đông	0	6	3	136	0	145
43	Đồng Nai	1228	Xuân Thành	0	1	1	80	0	82
43	Đồng Nai	1231	An Viễn	0	10	11	338	0	359
43	Đồng Nai	1233	Bình Minh	0	4	3	157	0	164
43	Đồng Nai	1238	Hố Nai	0	9	11	185	1	206
43	Đồng Nai	1239	Hưng Thịnh	0	3	2	137	0	142
43	Đồng Nai	1942	Bình Long	0	0	0	189	0	189
43	Đồng Nai	1945	Minh Đức	0	1	0	314	0	315
43	Đồng Nai	1947	Tân Hưng	0	0	0	388	0	388
43	Đồng Nai	1948	Tân Khai	0	2	0	65	0	67
43	Đồng Nai	1953	An Lộc	0	1	0	638	0	639
43	Đồng Nai	1955	Bình Tân	0	2	0	17	0	19
43	Đồng Nai	1957	Bù Gia Mập	0	0	0	1	0	1
43	Đồng Nai	1959	Đa Kia	0	0	0	1	0	1
43	Đồng Nai	1963	Long Hà	0	6	0	72	0	78
43	Đồng Nai	1966	Phú Nghĩa	0	0	0	7	0	7
43	Đồng Nai	1967	Phú Riềng	0	0	0	12	0	12
43	Đồng Nai	1968	Phú Trung	0	0	0	4	0	4
43	Đồng Nai	1970	Phước Bình	0	0	0	112	0	112
43	Đồng Nai	1976	Bom Bo	0	0	0	3	0	3
43	Đồng Nai	1977	Đak Nhau	0	0	0	3	0	3
43	Đồng Nai	1984	Bù Đăng	0	0	0	10	0	10
43	Đồng Nai	1986	Nghĩa Trung	0	0	0	4	0	4
43	Đồng Nai	1988	Phước Sơn	0	0	0	9	0	9
43	Đồng Nai	1989	Thọ Sơn	0	0	0	8	0	8
