province_id | province_name   | ward_id | ward_name               | data_full_count | data_no_full_count | total_count
59          | An Giang        | 1401    | Mỹ Hòa Hưng             | 5               | 0                  | 5          
59          | An Giang        | 1406    | Mỹ Thới                 | 69              | 29                 | 98         
59          | An Giang        | 5456    | Mỹ Thuận                | 1               | 1                  | 2          
59          | An Giang        | 5432    | Ngọc Chúc               | 0               | 0                  | 0          
59          | An Giang        | 118     | Nhơn Hội                | 2               | 1                  | 3          
59          | An Giang        | 1395    | Nhơn Mỹ                 | 1               | 0                  | 1          
59          | An Giang        | 1455    | Núi Cấm                 | 3               | 0                  | 3          
59          | An Giang        | 1468    | Ô Lâm                   | 5               | 1                  | 6          
59          | An Giang        | 1436    | Óc Eo                   | 0               | 3                  | 3          
59          | An Giang        | 1414    | Phú An                  | 1               | 0                  | 1          
59          | An Giang        | 1437    | Phú Hòa                 | 15              | 12                 | 27         
59          | An Giang        | 120     | Phú Hữu                 | 0               | 1                  | 1          
59          | An Giang        | 1418    | Phú Lâm                 | 0               | 0                  | 0          
59          | An Giang        | 5469    | Phú Quốc                | 230             | 235                | 465        
59          | An Giang        | 1420    | Phú Tân                 | 7               | 1                  | 8          
59          | An Giang        | 5483    | Rạch Giá                | 329             | 88                 | 417        
59          | An Giang        | 20605   | Sơn Hải                 | 0               | 0                  | 0          
59          | An Giang        | 5460    | Sơn Kiên                | 1               | 2                  | 3          
59          | An Giang        | 20562   | Tân An                  | 2               | 2                  | 4          
59          | An Giang        | 3230    | Tân Châu                | 5               | 1                  | 6          
59          | An Giang        | 20606   | Tân Hiệp                | 5               | 2                  | 7          
59          | An Giang        | 5490    | Tân Hội                 | 2               | 0                  | 2          
59          | An Giang        | 5401    | Tân Thạnh               | 0               | 0                  | 0          
59          | An Giang        | 1439    | Tây Phú                 | 2               | 1                  | 3          
59          | An Giang        | 5393    | Tây Yên                 | 1               | 0                  | 1          
59          | An Giang        | 5493    | Thạnh Đông              | 9               | 1                  | 10         
59          | An Giang        | 5437    | Thạnh Hưng              | 6               | 0                  | 6          
59          | An Giang        | 5413    | Thạnh Lộc               | 47              | 5                  | 52         
59          | An Giang        | 1366    | Thạnh Mỹ Tây            | 0               | 5                  | 5          
59          | An Giang        | 5474    | Thổ Châu                | 0               | 0                  | 0          
59          | An Giang        | 1435    | Thoại Sơn               | 3               | 5                  | 8          
59          | An Giang        | 1457    | Thới Sơn                | 5               | 2                  | 7          
59          | An Giang        | 5447    | Tiên Hải                | 2               | 1                  | 3          
59          | An Giang        | 20564   | Tịnh Biên               | 11              | 8                  | 19         
59          | An Giang        | 5448    | Tô Châu                 | 3               | 1                  | 4          
59          | An Giang        | 20568   | Tri Tôn                 | 16              | 5                  | 21         
59          | An Giang        | 5368    | U Minh Thượng           | 0               | 1                  | 1          
59          | An Giang        | 5404    | Vân Khánh               | 0               | 0                  | 0          
59          | An Giang        | 1375    | Vĩnh An                 | 6               | 2                  | 8          
59          | An Giang        | 5498    | Vĩnh Bình               | 1               | 2                  | 3          
59          | An Giang        | 20591   | Vĩnh Điều               | 0               | 0                  | 0          
59          | An Giang        | 1471    | Vĩnh Gia                | 0               | 1                  | 1          
59          | An Giang        | 1377    | Vĩnh Hanh               | 3               | 1                  | 4          
59          | An Giang        | 123     | Vĩnh Hậu                | 0               | 1                  | 1          
59          | An Giang        | 5374    | Vĩnh Hòa                | 0               | 0                  | 0          
59          | An Giang        | 5419    | Vĩnh Hòa Hưng           | 0               | 0                  | 0          
59          | An Giang        | 5500    | Vĩnh Phong              | 0               | 0                  | 0          
59          | An Giang        | 133     | Vĩnh Tế                 | 12              | 8                  | 20         
59          | An Giang        | 1367    | Vĩnh Thạnh Trung        | 18              | 2                  | 20         
59          | An Giang        | 5486    | Vĩnh Thông              | 34              | 2                  | 36         
59          | An Giang        | 5501    | Vĩnh Thuận              | 0               | 0                  | 0          
59          | An Giang        | 1444    | Vĩnh Trạch              | 12              | 2                  | 14         
59          | An Giang        | 5424    | Vĩnh Tuy                | 0               | 0                  | 0          
59          | An Giang        | 1429    | Vĩnh Xương              | 1               | 3                  | 4          
60          | Hải Phòng       | 4477    | Ái Quốc                 | 2               | 0                  | 2          
60          | Hải Phòng       | 4728    | An Biên                 | 1169            | 237                | 1406       
60          | Hải Phòng       | 20436   | An Dương                | 478             | 19                 | 497        
60          | Hải Phòng       | 20424   | An Hải                  | 531             | 96                 | 627        
60          | Hải Phòng       | 4673    | An Hưng                 | 73              | 7                  | 80         
60          | Hải Phòng       | 4679    | An Khánh                | 86              | 17                 | 103        
60          | Hải Phòng       | 20439   | An Lão                  | 90              | 21                 | 111        
60          | Hải Phòng       | 20425   | An Phong                | 122             | 32                 | 154        
60          | Hải Phòng       | 4517    | An Phú                  | 3               | 0                  | 3          
60          | Hải Phòng       | 4675    | An Quang                | 121             | 33                 | 154        
60          | Hải Phòng       | 4503    | An Thành                | 72              | 15                 | 87         
60          | Hải Phòng       | 20441   | An Trường               | 366             | 52                 | 418        
60          | Hải Phòng       | 4454    | Bắc An Phụ              | 0               | 1                  | 1          
60          | Hải Phòng       | 4619    | Bắc Thanh Miện          | 8               | 1                  | 9          
60          | Hải Phòng       | 4684    | Bạch Đằng               | 155             | 43                 | 198        
60          | Hải Phòng       | 4656    | Bạch Long Vĩ            | 0               | 0                  | 0          
60          | Hải Phòng       | 4409    | Bình Giang              | 6               | 2                  | 8          
60          | Hải Phòng       | 4422    | Cẩm Giàng               | 11              | 1                  | 12         
60          | Hải Phòng       | 4429    | Cẩm Giang               | 1               | 0                  | 1          
60          | Hải Phòng       | 4843    | Cát Hải                 | 53              | 11                 | 64         
60          | Hải Phòng       | 4798    | Chấn Hưng               | 6               | 0                  | 6          
60          | Hải Phòng       | 4449    | Chí Linh                | 3               | 0                  | 3          
60          | Hải Phòng       | 4628    | Chí Minh                | 44              | 0                  | 44         
60          | Hải Phòng       | 4453    | Chu Văn An              | 24              | 5                  | 29         
60          | Hải Phòng       | 20412   | Dương Kinh              | 862             | 112                | 974        
60          | Hải Phòng       | 4637    | Đại Sơn                 | 62              | 1                  | 63         
60          | Hải Phòng       | 4686    | Đồ Sơn                  | 147             | 28                 | 175        
60          | Hải Phòng       | 20043   | Đông Hải                | 404             | 62                 | 466        
60          | Hải Phòng       | 4411    | Đường An                | 2               | 0                  | 2          
60          | Hải Phòng       | 4476    | Gia Lộc                 | 1               | 0                  | 1          
60          | Hải Phòng       | 4474    | Gia Phúc                | 1               | 1                  | 2          
60          | Hải Phòng       | 4746    | Gia Viên                | 1049            | 119                | 1168       
60          | Hải Phòng       | 4594    | Hà Bắc                  | 0               | 0                  | 0          
60          | Hải Phòng       | 4589    | Hà Đông                 | 3               | 0                  | 3          
60          | Hải Phòng       | 4605    | Hà Nam                  | 0               | 0                  | 0          
60          | Hải Phòng       | 4593    | Hà Tây                  | 0               | 1                  | 1          
60          | Hải Phòng       | 20416   | Hải An                  | 1406            | 222                | 1628       
60          | Hải Phòng       | 21008   | Hải Dương               | 60              | 4                  | 64         
60          | Hải Phòng       | 4623    | Hải Hưng                | 8               | 0                  | 8          
60          | Hải Phòng       | 20449   | Hòa Bình                | 123             | 9                  | 132        
60          | Hải Phòng       | 4471    | Hồng An                 | 73              | 8                  | 81         
60          | Hải Phòng       | 4690    | Hồng Bàng               | 1160            | 127                | 1287       
60          | Hải Phòng       | 4556    | Hồng Châu               | 2               | 0                  | 2          
60          | Hải Phòng       | 4524    | Hợp Tiến                | 0               | 0                  | 0          
60          | Hải Phòng       | 20411   | Hưng Đạo                | 295             | 31                 | 326        
60          | Hải Phòng       | 4795    | Hùng Thắng              | 2               | 0                  | 2          
60          | Hải Phòng       | 4414    | Kẻ Sặt                  | 8               | 1                  | 9          
60          | Hải Phòng       | 4400    | Khúc Thừa Dụ            | 0               | 0                  | 0          
60          | Hải Phòng       | 4709    | Kiến An                 | 317             | 91                 | 408        
60          | Hải Phòng       | 4713    | Kiến Hải                | 169             | 15                 | 184        
60          | Hải Phòng       | 4723    | Kiến Hưng               | 38              | 1                  | 39         
60          | Hải Phòng       | 4718    | Kiến Minh               | 422             | 23                 | 445        
60          | Hải Phòng       | 4721    | Kiến Thụy               | 188             | 6                  | 194        
60          | Hải Phòng       | 4763    | Kim Thành               | 17              | 24                 | 41         
60          | Hải Phòng       | 4575    | Kinh Môn                | 0               | 0                  | 0          
60          | Hải Phòng       | 4651    | Lạc Phượng              | 24              | 0                  | 24         
60          | Hải Phòng       | 4514    | Lai Khê                 | 7               | 3                  | 10         
60          | Hải Phòng       | 4734    | Lê Chân                 | 804             | 54                 | 858        
60          | Hải Phòng       | 4441    | Lê Đại Hành             | 13              | 0                  | 13         
60          | Hải Phòng       | 4782    | Lê Ích Mộc              | 156             | 6                  | 162        
60          | Hải Phòng       | 4493    | Lê Thanh Nghị           | 67              | 9                  | 76         
60          | Hải Phòng       | 4492    | Lưu Kiếm                | 158             | 10                 | 168        
60          | Hải Phòng       | 4420    | Mao Điền                | 10              | 1                  | 11         
60          | Hải Phòng       | 4499    | Nam An Phụ              | 0               | 1                  | 1          
60          | Hải Phòng       | 4683    | Nam Đồ Sơn              | 356             | 37                 | 393        
60          | Hải Phòng       | 21015   | Nam Đồng                | 0               | 0                  | 0          
60          | Hải Phòng       | 21037   | Nam Sách                | 6               | 5                  | 11         
60          | Hải Phòng       | 4626    | Nam Thanh Miện          | 1               | 0                  | 1          
60          | Hải Phòng       | 4772    | Nam Triệu               | 43              | 20                 | 63         
60          | Hải Phòng       | 4715    | Nghi Dương              | 32              | 5                  | 37         
60          | Hải Phòng       | 4753    | Ngô Quyền               | 245             | 43                 | 288        
60          | Hải Phòng       | 4821    | Nguyễn Bỉnh Khiêm       | 3               | 0                  | 3          
60          | Hải Phòng       | 21021   | Nguyễn Đại Năng         | 0               | 0                  | 0          
60          | Hải Phòng       | 4636    | Nguyên Giáp             | 3               | 0                  | 3          
60          | Hải Phòng       | 4615    | Nguyễn Lương Bằng       | 2               | 2                  | 4          
60          | Hải Phòng       | 4442    | Nguyễn Trãi             | 1               | 3                  | 4          
60          | Hải Phòng       | 4579    | Nhị Chiểu               | 3               | 3                  | 6          
60          | Hải Phòng       | 4551    | Ninh Giang              | 1               | 0                  | 1          
60          | Hải Phòng       | 4578    | Phạm Sư Mạnh            | 0               | 0                  | 0          
60          | Hải Phòng       | 4704    | Phù Liễn                | 104             | 30                 | 134        
60          | Hải Phòng       | 4585    | Phú Thái                | 6               | 4                  | 10         
60          | Hải Phòng       | 4792    | Quyết Thắng             | 6               | 5                  | 11         
60          | Hải Phòng       | 4535    | Tân An                  | 11              | 0                  | 11         
60          | Hải Phòng       | 4488    | Tân Hưng                | 55              | 9                  | 64         
60          | Hải Phòng       | 4632    | Tân Kỳ                  | 28              | 0                  | 28         
60          | Hải Phòng       | 4793    | Tân Minh                | 9               | 3                  | 12         
60          | Hải Phòng       | 4489    | Thạch Khôi              | 8               | 1                  | 9          
60          | Hải Phòng       | 4533    | Thái Tân                | 1               | 0                  | 1          
60          | Hải Phòng       | 4480    | Thành Đông              | 19              | 5                  | 24         
60          | Hải Phòng       | 4596    | Thanh Hà                | 14              | 0                  | 14         
60          | Hải Phòng       | 4610    | Thanh Miện              | 14              | 7                  | 21         
60          | Hải Phòng       | 4764    | Thiên Hương             | 1156            | 51                 | 1207       
60          | Hải Phòng       | 4412    | Thượng Hồng             | 1               | 0                  | 1          
60          | Hải Phòng       | 4760    | Thủy Nguyên             | 707             | 53                 | 760        
60          | Hải Phòng       | 20446   | Tiên Lãng               | 19              | 2                  | 21         
60          | Hải Phòng       | 4804    | Tiên Minh               | 5               | 1                  | 6          
60          | Hải Phòng       | 4447    | Trần Hưng Đạo           | 56              | 1                  | 57         
60          | Hải Phòng       | 4569    | Trần Liễu               | 3               | 1                  | 4          
60          | Hải Phòng       | 4444    | Trần Nhân Tông          | 24              | 5                  | 29         
60          | Hải Phòng       | 4522    | Trần Phú                | 23              | 0                  | 23         
60          | Hải Phòng       | 4468    | Trường Tân              | 4               | 1                  | 5          
60          | Hải Phòng       | 4646    | Tứ Kỳ                   | 44              | 0                  | 44         
60          | Hải Phòng       | 4419    | Tứ Minh                 | 33              | 0                  | 33         
60          | Hải Phòng       | 4425    | Tuệ Tĩnh                | 2               | 0                  | 2          
60          | Hải Phòng       | 4430    | Việt Hòa                | 32              | 5                  | 37         
60          | Hải Phòng       | 4757    | Việt Khê                | 62              | 0                  | 62         
60          | Hải Phòng       | 4820    | Vĩnh Am                 | 0               | 2                  | 2          
60          | Hải Phòng       | 20447   | Vĩnh Bảo                | 1               | 1                  | 2          
60          | Hải Phòng       | 4828    | Vĩnh Hải                | 0               | 0                  | 0          
60          | Hải Phòng       | 4819    | Vĩnh Hòa                | 7               | 0                  | 7          
60          | Hải Phòng       | 4548    | Vĩnh Lại                | 4               | 0                  | 4          
60          | Hải Phòng       | 4831    | Vĩnh Thịnh              | 1               | 0                  | 1          
60          | Hải Phòng       | 4832    | Vĩnh Thuận              | 5               | 2                  | 7          
60          | Hải Phòng       | 4456    | Yết Kiêu                | 0               | 0                  | 0          
61          | Đà Nẵng         | 3553    | An Hải                  | 1011            | 1441               | 2452       
61          | Đà Nẵng         | 3560    | An Khê                  | 237             | 1075               | 1312       
61          | Đà Nẵng         | 7933    | An Thắng                | 17              | 48                 | 65         
61          | Đà Nẵng         | 20816   | Avương                  | 0               | 0                  | 0          
61          | Đà Nẵng         | 3539    | Bà Nà                   | 30              | 145                | 175        
61          | Đà Nẵng         | 8037    | Bàn Thạch               | 5               | 15                 | 20         
61          | Đà Nẵng         | 20784   | Bến Giằng               | 0               | 1                  | 1          
61          | Đà Nẵng         | 20775   | Bến Hiên                | 0               | 0                  | 0          
61          | Đà Nẵng         | 3573    | Cẩm Lệ                  | 294             | 1023               | 1317       
61          | Đà Nẵng         | 20802   | Chiên Đàn               | 3               | 2                  | 5          
61          | Đà Nẵng         | 7942    | Duy Nghĩa               | 15              | 19                 | 34         
61          | Đà Nẵng         | 7949    | Duy Xuyên               | 1               | 7                  | 8          
61          | Đà Nẵng         | 7981    | Đắc Pring               | 0               | 0                  | 0          
61          | Đà Nẵng         | 7912    | Đại Lộc                 | 53              | 99                 | 152        
61          | Đà Nẵng         | 7938    | Điện Bàn                | 19              | 27                 | 46         
61          | Đà Nẵng         | 7932    | Điện Bàn Bắc            | 25              | 60                 | 85         
61          | Đà Nẵng         | 7924    | Điện Bàn Đông           | 168             | 331                | 499        
61          | Đà Nẵng         | 7929    | Điện Bàn Tây            | 7               | 25                 | 32         
61          | Đà Nẵng         | 8058    | Đồng Dương              | 0               | 1                  | 1          
61          | Đà Nẵng         | 20779   | Đông Giang              | 0               | 0                  | 0          
61          | Đà Nẵng         | 7997    | Đức Phú                 | 0               | 0                  | 0          
61          | Đà Nẵng         | 7931    | Gò Nổi                  | 4               | 5                  | 9          
61          | Đà Nẵng         | 7914    | Hà Nha                  | 0               | 2                  | 2          
61          | Đà Nẵng         | 3522    | Hải Châu                | 332             | 709                | 1041       
61          | Đà Nẵng         | 3538    | Hải Vân                 | 331             | 275                | 606        
61          | Đà Nẵng         | 7960    | Hiệp Đức                | 0               | 0                  | 0          
61          | Đà Nẵng         | 3526    | Hòa Cường               | 670             | 619                | 1289       
61          | Đà Nẵng         | 3544    | Hòa Khánh               | 535             | 1299               | 1834       
61          | Đà Nẵng         | 3545    | Hòa Tiến                | 82              | 361                | 443        
61          | Đà Nẵng         | 3541    | Hòa Vang                | 41              | 262                | 303        
61          | Đà Nẵng         | 3543    | Hòa Xuân                | 718             | 1588               | 2306       
61          | Đà Nẵng         | 3512    | Hoàng Sa                | 0               | 0                  | 0          
61          | Đà Nẵng         | 7968    | Hội An                  | 88              | 69                 | 157        
61          | Đà Nẵng         | 7971    | Hội An Đông             | 131             | 117                | 248        
61          | Đà Nẵng         | 7967    | Hội An Tây              | 82              | 116                | 198        
61          | Đà Nẵng         | 20817   | Hùng Sơn                | 0               | 0                  | 0          
61          | Đà Nẵng         | 8032    | Hương Trà               | 4               | 10                 | 14         
61          | Đà Nẵng         | 8002    | Khâm Đức                | 0               | 0                  | 0          
61          | Đà Nẵng         | 7982    | La Dêê                  | 0               | 0                  | 0          
61          | Đà Nẵng         | 7983    | La Êê                   | 0               | 0                  | 0          
61          | Đà Nẵng         | 8070    | Lãnh Ngọc               | 0               | 0                  | 0          
61          | Đà Nẵng         | 20405   | Liên Chiểu              | 201             | 86                 | 287        
61          | Đà Nẵng         | 7979    | Nam Giang               | 0               | 0                  | 0          
61          | Đà Nẵng         | 7952    | Nam Phước               | 15              | 24                 | 39         
61          | Đà Nẵng         | 20246   | Nam Trà My              | 0               | 0                  | 0          
61          | Đà Nẵng         | 3549    | Ngũ Hành Sơn            | 2470            | 4182               | 6652       
61          | Đà Nẵng         | 20790   | Nông Sơn                | 0               | 0                  | 0          
61          | Đà Nẵng         | 20792   | Núi Thành               | 4               | 10                 | 14         
61          | Đà Nẵng         | 20799   | Phú Ninh                | 0               | 1                  | 1          
61          | Đà Nẵng         | 7918    | Phú Thuận               | 0               | 1                  | 1          
61          | Đà Nẵng         | 8003    | Phước Chánh             | 0               | 0                  | 0          
61          | Đà Nẵng         | 8006    | Phước Hiệp              | 0               | 0                  | 0          
61          | Đà Nẵng         | 8011    | Phước Năng              | 0               | 0                  | 0          
61          | Đà Nẵng         | 8012    | Phước Thành             | 0               | 0                  | 0          
61          | Đà Nẵng         | 7958    | Phước Trà               | 0               | 1                  | 1          
61          | Đà Nẵng         | 8036    | Quảng Phú               | 11              | 10                 | 21         
61          | Đà Nẵng         | 20788   | Quế Phước               | 0               | 0                  | 0          
61          | Đà Nẵng         | 8023    | Quế Sơn                 | 3               | 17                 | 20         
61          | Đà Nẵng         | 8018    | Quế Sơn Trung           | 1               | 1                  | 2          
61          | Đà Nẵng         | 8066    | Sơn Cẩm Hà              | 0               | 0                  | 0          
61          | Đà Nẵng         | 3556    | Sơn Trà                 | 329             | 1153               | 1482       
61          | Đà Nẵng         | 20776   | Sông Kôn                | 0               | 0                  | 0          
61          | Đà Nẵng         | 20778   | Sông Vàng               | 1               | 8                  | 9          
61          | Đà Nẵng         | 7987    | Tam Anh                 | 5               | 1                  | 6          
61          | Đà Nẵng         | 7989    | Tam Hải                 | 3               | 6                  | 9          
61          | Đà Nẵng         | 8040    | Tam Kỳ                  | 4               | 14                 | 18         
61          | Đà Nẵng         | 7999    | Tam Mỹ                  | 0               | 0                  | 0          
61          | Đà Nẵng         | 7998    | Tam Xuân                | 3               | 1                  | 4          
61          | Đà Nẵng         | 7976    | Tân Hiệp                | 0               | 0                  | 0          
61          | Đà Nẵng         | 20822   | Tây Giang               | 0               | 0                  | 0          
61          | Đà Nẵng         | 20800   | Tây Hồ                  | 0               | 0                  | 0          
61          | Đà Nẵng         | 8046    | Thăng An                | 39              | 31                 | 70         
61          | Đà Nẵng         | 8054    | Thăng Bình              | 6               | 20                 | 26         
61          | Đà Nẵng         | 8061    | Thăng Điền              | 1               | 2                  | 3          
61          | Đà Nẵng         | 8055    | Thăng Phú               | 0               | 4                  | 4          
61          | Đà Nẵng         | 8057    | Thăng Trường            | 12              | 5                  | 17         
61          | Đà Nẵng         | 8065    | Thạnh Bình              | 0               | 0                  | 0          
61          | Đà Nẵng         | 20408   | Thanh Khê               | 379             | 1099               | 1478       
61          | Đà Nẵng         | 20781   | Thạnh Mỹ                | 2               | 2                  | 4          
61          | Đà Nẵng         | 7946    | Thu Bồn                 | 2               | 10                 | 12         
61          | Đà Nẵng         | 7915    | Thượng Đức              | 0               | 1                  | 1          
61          | Đà Nẵng         | 8077    | Tiên Phước              | 0               | 0                  | 0          
61          | Đà Nẵng         | 20254   | Trà Đốc                 | 0               | 0                  | 0          
61          | Đà Nẵng         | 20259   | Trà Giáp                | 0               | 0                  | 0          
61          | Đà Nẵng         | 20244   | Trà Leng                | 0               | 0                  | 0          
61          | Đà Nẵng         | 20261   | Trà Liên                | 0               | 0                  | 0          
61          | Đà Nẵng         | 20245   | Trà Linh                | 0               | 0                  | 0          
61          | Đà Nẵng         | 20252   | Trà My                  | 2               | 0                  | 2          
61          | Đà Nẵng         | 20264   | Trà Tân                 | 0               | 0                  | 0          
61          | Đà Nẵng         | 20248   | Trà Tập                 | 0               | 0                  | 0          
61          | Đà Nẵng         | 20249   | Trà Vân                 | 0               | 0                  | 0          
61          | Đà Nẵng         | 7953    | Việt An                 | 0               | 1                  | 1          
61          | Đà Nẵng         | 7904    | Vu Gia                  | 2               | 3                  | 5          
61          | Đà Nẵng         | 8024    | Xuân Phú                | 14              | 15                 | 29         
62          | Cần Thơ         | 3281    | An Bình                 | 393             | 330                | 723        
62          | Cần Thơ         | 8576    | An Lạc Thôn             | 9               | 0                  | 9          
62          | Cần Thơ         | 10839   | An Ninh                 | 37              | 4                  | 41         
62          | Cần Thơ         | 10856   | An Thạnh                | 16              | 2                  | 18         
62          | Cần Thơ         | 20066   | Bình Thủy               | 164             | 211                | 375        
62          | Cần Thơ         | 20062   | Cái Khế                 | 398             | 293                | 691        
62          | Cần Thơ         | 3297    | Cái Răng                | 844             | 756                | 1600       
62          | Cần Thơ         | 4856    | Châu Thành              | 29              | 34                 | 63         
62          | Cần Thơ         | 20465   | Cờ Đỏ                   | 3               | 0                  | 3          
62          | Cần Thơ         | 10857   | Cù Lao Dung             | 5               | 2                  | 7          
62          | Cần Thơ         | 8579    | Đại Hải                 | 1               | 0                  | 1          
62          | Cần Thơ         | 8589    | Đại Ngãi                | 3               | 1                  | 4          
62          | Cần Thơ         | 4913    | Đại Thành               | 3               | 4                  | 7          
62          | Cần Thơ         | 20466   | Đông Hiệp               | 3               | 0                  | 3          
62          | Cần Thơ         | 20617   | Đông Phước              | 18              | 17                 | 35         
62          | Cần Thơ         | 3308    | Đông Thuận              | 3               | 0                  | 3          
62          | Cần Thơ         | 8613    | Gia Hòa                 | 7               | 2                  | 9          
62          | Cần Thơ         | 4870    | Hiệp Hưng               | 3               | 3                  | 6          
62          | Cần Thơ         | 10842   | Hồ Đắc Kiện             | 0               | 2                  | 2          
62          | Cần Thơ         | 4871    | Hòa An                  | 0               | 0                  | 0          
62          | Cần Thơ         | 4879    | Hỏa Lựu                 | 1               | 5                  | 6          
62          | Cần Thơ         | 8614    | Hòa Tú                  | 2               | 1                  | 3          
62          | Cần Thơ         | 3295    | Hưng Phú                | 634             | 615                | 1249       
62          | Cần Thơ         | 8581    | Kế Sách                 | 8               | 1                  | 9          
62          | Cần Thơ         | 8645    | Khánh Hòa               | 6               | 1                  | 7          
62          | Cần Thơ         | 8647    | Lai Hòa                 | 0               | 1                  | 1          
62          | Cần Thơ         | 8637    | Lâm Tân                 | 1               | 0                  | 1          
62          | Cần Thơ         | 20670   | Lịch Hội Thượng         | 3               | 0                  | 3          
62          | Cần Thơ         | 8592    | Liêu Tú                 | 4               | 0                  | 4          
62          | Cần Thơ         | 4864    | Long Bình               | 0               | 1                  | 1          
62          | Cần Thơ         | 8604    | Long Hưng               | 13              | 1                  | 14         
62          | Cần Thơ         | 20613   | Long Mỹ                 | 4               | 1                  | 5          
62          | Cần Thơ         | 8594    | Long Phú                | 9               | 1                  | 10         
62          | Cần Thơ         | 4865    | Long Phú 1              | 1               | 0                  | 1          
62          | Cần Thơ         | 3302    | Long Tuyền              | 115             | 56                 | 171        
62          | Cần Thơ         | 2359    | Lương Tâm               | 0               | 0                  | 0          
62          | Cần Thơ         | 8605    | Mỹ Hương                | 5               | 0                  | 5          
62          | Cần Thơ         | 8606    | Mỹ Phước                | 0               | 0                  | 0          
62          | Cần Thơ         | 10876   | Mỹ Quới                 | 2               | 1                  | 3          
62          | Cần Thơ         | 8608    | Mỹ Tú                   | 5               | 4                  | 9          
62          | Cần Thơ         | 8611    | Mỹ Xuyên                | 118             | 18                 | 136        
62          | Cần Thơ         | 20610   | Ngã Bảy                 | 21              | 71                 | 92         
62          | Cần Thơ         | 20658   | Ngã Năm                 | 6               | 1                  | 7          
62          | Cần Thơ         | 8617    | Ngọc Tố                 | 9               | 2                  | 11         
62          | Cần Thơ         | 3343    | Nhơn Ái                 | 133             | 0                  | 133        
62          | Cần Thơ         | 8582    | Nhơn Mỹ                 | 2               | 0                  | 2          
62          | Cần Thơ         | 8612    | Nhu Gia                 | 9               | 1                  | 10         
62          | Cần Thơ         | 3291    | Ninh Kiều               | 416             | 204                | 620        
62          | Cần Thơ         | 3311    | Ô Môn                   | 12              | 11                 | 23         
62          | Cần Thơ         | 3340    | Phong Điền              | 27              | 0                  | 27         
62          | Cần Thơ         | 8583    | Phong Nẫm               | 0               | 0                  | 0          
62          | Cần Thơ         | 4862    | Phú Hữu                 | 6               | 2                  | 8          
62          | Cần Thơ         | 8638    | Phú Lộc                 | 4               | 2                  | 6          
62          | Cần Thơ         | 8628    | Phú Lợi                 | 360             | 78                 | 438        
62          | Cần Thơ         | 20664   | Phú Tâm                 | 1               | 3                  | 4          
62          | Cần Thơ         | 4875    | Phụng Hiệp              | 0               | 0                  | 0          
62          | Cần Thơ         | 3268    | Phước Thới              | 43              | 33                 | 76         
62          | Cần Thơ         | 4876    | Phương Bình             | 0               | 7                  | 7          
62          | Cần Thơ         | 8632    | Sóc Trăng               | 187             | 49                 | 236        
62          | Cần Thơ         | 8619    | Tài Văn                 | 15              | 3                  | 18         
62          | Cần Thơ         | 3290    | Tân An                  | 581             | 691                | 1272       
62          | Cần Thơ         | 4877    | Tân Bình                | 7               | 0                  | 7          
62          | Cần Thơ         | 4905    | Tân Hòa                 | 14              | 2                  | 16         
62          | Cần Thơ         | 3274    | Tân Lộc                 | 2               | 2                  | 4          
62          | Cần Thơ         | 10880   | Tân Long                | 1               | 0                  | 1          
62          | Cần Thơ         | 3238    | Tân Phước Hưng          | 18              | 0                  | 18         
62          | Cần Thơ         | 8598    | Tân Thạnh               | 11              | 1                  | 12         
62          | Cần Thơ         | 20455   | Thạnh An                | 0               | 0                  | 0          
62          | Cần Thơ         | 4878    | Thạnh Hòa               | 1               | 12                 | 13         
62          | Cần Thơ         | 20468   | Thạnh Phú               | 1               | 0                  | 1          
62          | Cần Thơ         | 3322    | Thạnh Quới              | 2               | 0                  | 2          
62          | Cần Thơ         | 8623    | Thạnh Thới An           | 3               | 0                  | 3          
62          | Cần Thơ         | 4909    | Thạnh Xuân              | 32              | 19                 | 51         
62          | Cần Thơ         | 3304    | Thới An Đông            | 75              | 60                 | 135        
62          | Cần Thơ         | 8584    | Thới An Hội             | 3               | 0                  | 3          
62          | Cần Thơ         | 20470   | Thới Hưng               | 0               | 0                  | 0          
62          | Cần Thơ         | 20456   | Thới Lai                | 3               | 0                  | 3          
62          | Cần Thơ         | 3271    | Thới Long               | 4               | 5                  | 9          
62          | Cần Thơ         | 3277    | Thốt Nốt                | 8               | 1                  | 9          
62          | Cần Thơ         | 20615   | Thuận Hòa               | 12              | 0                  | 12         
62          | Cần Thơ         | 3278    | Thuận Hưng              | 6               | 10                 | 16         
62          | Cần Thơ         | 8599    | Trần Đề                 | 37              | 9                  | 46         
62          | Cần Thơ         | 20473   | Trung Hưng              | 6               | 0                  | 6          
62          | Cần Thơ         | 3280    | Trung Nhứt              | 1               | 3                  | 4          
62          | Cần Thơ         | 8601    | Trường Khánh            | 5               | 0                  | 5          
62          | Cần Thơ         | 20458   | Trường Long             | 11              | 0                  | 11         
62          | Cần Thơ         | 4912    | Trường Long Tây         | 4               | 0                  | 4          
62          | Cần Thơ         | 3313    | Trường Thành            | 6               | 0                  | 6          
62          | Cần Thơ         | 3316    | Trường Xuân             | 13              | 0                  | 13         
62          | Cần Thơ         | 4882    | Vị Tân                  | 9               | 3                  | 12         
62          | Cần Thơ         | 4883    | Vị Thanh                | 2               | 0                  | 2          
